Year,Drug/Alcohol Induced Cause Code,Deaths,county,state
2005,D1,17.0,pickens , SC
2005,D1,356.0,philadelphia , PA
2005,D1,63.0,montgomery , PA
2005,D1,18.0,monroe , PA
2005,D1,20.0,mercer , PA
2005,D1,46.0,luzerne , PA
2005,D1,22.0,lehigh , PA
2005,D1,38.0,lancaster , PA
2005,D1,21.0,lackawanna , PA
2005,D1,16.0,fayette , PA
2005,D1,31.0,erie , PA
2005,D1,69.0,delaware , PA
2005,D1,16.0,dauphin , PA
2005,D1,11.0,learfield , PA
2005,D1,28.0,hester , PA
2005,D1,10.0,arbon , PA
2005,D1,17.0,northampton , PA
2005,D1,24.0,richland , SC
2005,D1,44.0,spartanburg , SC
2005,D1,23.0,york , SC
2005,D1,11.0,midland , TX
2005,D1,10.0,mclennan , TX
2005,D1,22.0,lubbock , TX
2005,D1,25.0,jefferson , TX
2005,D1,290.0,harris , TX
2005,D1,57.0,bucks , PA
2005,D1,13.0,gregg , TX
2005,D1,44.0,galveston , TX
2005,D1,13.0,fort bend , TX
2005,D1,40.0,el paso , TX
2005,D1,12.0,ector , TX
2005,D1,32.0,denton , TX
2005,D1,169.0,dallas , TX
2005,D1,32.0,llin , TX
2005,D1,19.0,ameron , TX
2005,D1,31.0,brazoria , TX
2005,D1,140.0,bexar , TX
2005,D1,13.0,anderson , TN
2005,D1,16.0,blount , TN
2005,D1,76.0,davidson , TN
2005,D1,27.0,hamilton , TN
2005,D1,13.0,jefferson , TN
2005,D1,61.0,knox , TN
2005,D1,15.0,pulaski , AR
2005,D1,14.0,montgomery , TN
2005,D1,14.0,rutherford , TN
2005,D1,15.0,sevier , TN
2005,D1,79.0,shelby , TN
2005,D1,14.0,sumner , TN
2005,D1,13.0,wilson , TN
2005,D1,10.0,bell , TX
2005,D1,14.0,roane , TN
2005,D1,25.0,ambria , PA
2005,D1,132.0,alameda , CA
2005,D1,90.0,ra costa , CA
2005,D1,11.0,whitfield , GA
2005,D1,13.0,walker , GA
2005,D1,10.0,richmond , GA
2005,D1,11.0,henry , GA
2005,D1,10.0,hall , GA
2005,D1,25.0,gwinnett , GA
2005,D1,79.0,fulton , GA
2005,D1,17.0,floyd , GA
2005,D1,22.0,dekalb , GA
2005,D1,11.0,weta , GA
2005,D1,14.0,lumbia , GA
2005,D1,40.0,bb , GA
2005,D1,17.0,layton , GA
2005,D1,17.0,herokee , GA
2005,D1,63.0,honolulu , HI
2005,D1,11.0,hatham , GA
2005,D1,16.0,arroll , GA
2005,D1,24.0,bibb , GA
2005,D1,10.0,walton , FL
2005,D1,67.0,volusia , FL
2005,D1,30.0,seminole , FL
2005,D1,60.0,sarasota , FL
2005,D1,22.0,santa rosa , FL
2005,D1,25.0,st. lucie , FL
2005,D1,48.0,polk , FL
2005,D1,145.0,pinellas , FL
2005,D1,74.0,pasco , FL
2005,D1,190.0,palm beach , FL
2005,D1,16.0,osceola , FL
2005,D1,74.0,orange , FL
2005,D1,11.0,atoosa , GA
2005,D1,21.0,okaloosa , FL
2005,D1,20.0,ada , ID
2005,D1,469.0,k , IL
2005,D1,10.0,boone , KY
2005,D1,17.0,bell , KY
2005,D1,10.0,wyandotte , KS
2005,D1,11.0,shawnee , KS
2005,D1,68.0,sedgwick , KS
2005,D1,22.0,johnson , KS
2005,D1,17.0,polk , IA
2005,D1,10.0,linn , IA
2005,D1,24.0,vanderburgh , IN
2005,D1,13.0,tippecanoe , IN
2005,D1,19.0,st. joseph , IN
2005,D1,10.0,porter , IN
2005,D1,10.0,marion , IN
2005,D1,30.0,madison , IN
2005,D1,12.0,hampaign , IL
2005,D1,10.0,henry , IN
2005,D1,13.0,delaware , IN
2005,D1,10.0,dearborn , IN
2005,D1,24.0,allen , IN
2005,D1,28.0,winnebago , IL
2005,D1,50.0,will , IL
2005,D1,10.0,sangamon , IL
2005,D1,12.0,peoria , IL
2005,D1,22.0,madison , IL
2005,D1,11.0,mclean , IL
2005,D1,18.0,mchenry , IL
2005,D1,21.0,lasalle , IL
2005,D1,51.0,lake , IL
2005,D1,29.0,kane , IL
2005,D1,45.0,dupage , IL
2005,D1,10.0,floyd , IN
2005,D1,17.0,nassau , FL
2005,D1,105.0,miami-dade , FL
2005,D1,25.0,martin , FL
2005,D1,10.0,tuolumne , CA
2005,D1,33.0,tulare , CA
2005,D1,67.0,stanislaus , CA
2005,D1,51.0,sonoma , CA
2005,D1,30.0,solano , CA
2005,D1,33.0,shasta , CA
2005,D1,17.0,santa cruz , CA
2005,D1,59.0,santa clara , CA
2005,D1,30.0,santa barbara , CA
2005,D1,37.0,san mateo , CA
2005,D1,22.0,san luis obispo , CA
2005,D1,44.0,san joaquin , CA
2005,D1,106.0,san francisco , CA
2005,D1,228.0,san diego , CA
2005,D1,51.0,ventura , CA
2005,D1,43.0,san bernardino , CA
2005,D1,141.0,riverside , CA
2005,D1,28.0,placer , CA
2005,D1,174.0,orange , CA
2005,D1,11.0,nevada , CA
2005,D1,40.0,monterey , CA
2005,D1,14.0,merced , CA
2005,D1,11.0,madera , CA
2005,D1,523.0,los angeles , CA
2005,D1,14.0,lake , CA
2005,D1,84.0,kern , CA
2005,D1,13.0,imperial , CA
2005,D1,36.0,humboldt , CA
2005,D1,73.0,fresno , CA
2005,D1,20.0,el dorado , CA
2005,D1,161.0,sacramento , CA
2005,D1,10.0,yolo , CA
2005,D1,48.0,adams , CO
2005,D1,43.0,arapahoe , CO
2005,D1,28.0,marion , FL
2005,D1,43.0,manatee , FL
2005,D1,16.0,leon , FL
2005,D1,70.0,lee , FL
2005,D1,18.0,lake , FL
2005,D1,15.0,indian river , FL
2005,D1,139.0,hillsborough , FL
2005,D1,19.0,hernando , FL
2005,D1,32.0,escambia , FL
2005,D1,84.0,duval , FL
2005,D1,10.0,lumbia , FL
2005,D1,43.0,llier , FL
2005,D1,14.0,lay , FL
2005,D1,14.0,itrus , FL
2005,D1,11.0,harlotte , FL
2005,D1,224.0,broward , FL
2005,D1,90.0,brevard , FL
2005,D1,26.0,boulder , CO
2005,D1,104.0,denver , CO
2005,D1,11.0,douglas , CO
2005,D1,67.0,el paso , CO
2005,D1,28.0,jefferson , CO
2005,D1,10.0,pueblo , CO
2005,D1,25.0,butte , CA
2005,D1,49.0,fairfield , CT
2005,D1,12.0,litchfield , CT
2005,D1,81.0,new haven , CT
2005,D1,16.0,new london , CT
2005,D1,37.0,new castle , DE
2005,D1,51.0,district of columbia, DC
2005,D1,17.0,bay , FL
2005,D1,74.0,hartford , CT
2005,D1,10.0,butler , PA
2005,D1,10.0,hardin , TX
2005,D1,10.0,valencia , NM
2005,D1,99.0,jefferson parish, LA
2005,D1,18.0,east baton rouge parish, LA
2005,D1,10.0,alcasieu parish, LA
2005,D1,25.0,addo parish, LA
2005,D1,17.0,bossier parish, LA
2005,D1,10.0,ascension parish, LA
2005,D1,23.0,acadia parish, LA
2005,D1,27.0,pike , KY
2005,D1,10.0,perry , KY
2005,D1,10.0,mccracken , KY
2005,D1,12.0,laurel , KY
2005,D1,15.0,kenton , KY
2005,D1,10.0,jessamine , KY
2005,D1,66.0,jefferson , KY
2005,D1,21.0,floyd , KY
2005,D1,31.0,fayette , KY
2005,D1,15.0,daviess , KY
2005,D1,23.0,lafayette parish, LA
2005,D1,26.0,livingston parish, LA
2005,D1,22.0,orleans parish, LA
2005,D1,14.0,ouachita parish, LA
2005,D1,85.0,suffolk , MA
2005,D1,45.0,plymouth , MA
2005,D1,61.0,norfolk , MA
2005,D1,118.0,middlesex , MA
2005,D1,39.0,hampden , MA
2005,D1,90.0,essex , MA
2005,D1,79.0,bristol , MA
2005,D1,18.0,berkshire , MA
2005,D1,16.0,ampbell , KY
2005,D1,20.0,barnstable , MA
2005,D1,18.0,york , ME
2005,D1,16.0,penobscot , ME
2005,D1,12.0,kennebec , ME
2005,D1,25.0,mberland , ME
2005,D1,17.0,terrebonne parish, LA
2005,D1,31.0,tangipahoa parish, LA
2005,D1,55.0,st. tammany parish, LA
2005,D1,23.0,st. landry parish, LA
2005,D1,10.0,baltimore ci, MD
2005,D1,12.0,onslow , NC
2005,D1,10.0,randolph , NC
2005,D1,13.0,rockingham , NC
2005,D1,14.0,ross , OH
2005,D1,17.0,scioto , OH
2005,D1,16.0,stark , OH
2005,D1,50.0,summit , OH
2005,D1,28.0,trumbull , OH
2005,D1,22.0,warren , OH
2005,D1,15.0,leveland , OK
2005,D1,63.0,oklahoma , OK
2005,D1,13.0,richland , OH
2005,D1,92.0,tulsa , OK
2005,D1,23.0,lackamas , OR
2005,D1,21.0,jackson , OR
2005,D1,20.0,lane , OR
2005,D1,10.0,linn , OR
2005,D1,11.0,marion , OR
2005,D1,75.0,multnomah , OR
2005,D1,21.0,washington , OR
2005,D1,188.0,allegheny , PA
2005,D1,11.0,wagoner , OK
2005,D1,62.0,worcester , MA
2005,D1,113.0,montgomery , OH
2005,D1,30.0,mahoning , OH
2005,D1,21.0,rowan , NC
2005,D1,11.0,rutherford , NC
2005,D1,12.0,surry , NC
2005,D1,12.0,union , NC
2005,D1,10.0,vance , NC
2005,D1,44.0,wake , NC
2005,D1,16.0,wilkes , NC
2005,D1,30.0,butler , OH
2005,D1,11.0,miami , OH
2005,D1,15.0,lark , OH
2005,D1,116.0,ahoga , OH
2005,D1,102.0,franklin , OH
2005,D1,20.0,greene , OH
2005,D1,86.0,hamilton , OH
2005,D1,12.0,jefferson , OH
2005,D1,19.0,lake , OH
2005,D1,14.0,lorain , OH
2005,D1,48.0,lucas , OH
2005,D1,22.0,lermont , OH
2005,D1,15.0,berrien , MI
2005,D1,14.0,alhoun , MI
2005,D1,19.0,ingham , MI
2005,D1,16.0,nassau , NY
2005,D1,203.0,kings , NY
2005,D1,135.0,bronx , NY
2005,D1,36.0,new hanover , NC
2005,D1,18.0,santa fe , NM
2005,D1,16.0,rio arriba , NM
2005,D1,11.0,mckinley , NM
2005,D1,11.0,eddy , NM
2005,D1,165.0,new york , NY
2005,D1,18.0,dona ana , NM
2005,D1,147.0,bernalillo , NM
2005,D1,22.0,union , NJ
2005,D1,17.0,somerset , NJ
2005,D1,12.0,salem , NJ
2005,D1,59.0,passaic , NJ
2005,D1,31.0,ocean , NJ
2005,D1,24.0,morris , NJ
2005,D1,38.0,monmouth , NJ
2005,D1,13.0,haves , NM
2005,D1,54.0,middlesex , NJ
2005,D1,136.0,queens , NY
2005,D1,14.0,suffolk , NY
2005,D1,12.0,henderson , NC
2005,D1,36.0,guilford , NC
2005,D1,35.0,gaston , NC
2005,D1,15.0,forsyth , NC
2005,D1,11.0,durham , NC
2005,D1,24.0,davidson , NC
2005,D1,25.0,mberland , NC
2005,D1,10.0,raven , NC
2005,D1,47.0,richmond , NY
2005,D1,11.0,lumbus , NC
2005,D1,12.0,atawba , NC
2005,D1,11.0,arteret , NC
2005,D1,10.0,aldwell , NC
2005,D1,28.0,abarrus , NC
2005,D1,14.0,burke , NC
2005,D1,35.0,buncombe , NC
2005,D1,17.0,brunswick , NC
2005,D1,11.0,alamance , NC
2005,D1,10.0,leveland , NC
2005,D1,14.0,beaver , PA
2005,D1,16.0,mercer , NJ
2005,D1,31.0,gloucester , NJ
2005,D1,56.0,jackson , MO
2005,D1,59.0,greene , MO
2005,D1,11.0,lay , MO
2005,D1,11.0,boone , MO
2005,D1,14.0,pearl river , MS
2005,D1,30.0,jackson , MS
2005,D1,32.0,harrison , MS
2005,D1,14.0,hancock , MS
2005,D1,16.0,jefferson , MO
2005,D1,40.0,ramsey , MN
2005,D1,14.0,anoka , MN
2005,D1,209.0,wayne , MI
2005,D1,25.0,oakland , MI
2005,D1,14.0,muskegon , MI
2005,D1,16.0,monroe , MI
2005,D1,90.0,macomb , MI
2005,D1,39.0,kent , MI
2005,D1,19.0,kalamazoo , MI
2005,D1,58.0,hennepin , MN
2005,D1,53.0,hudson , NJ
2005,D1,25.0,st. charles , MO
2005,D1,69.0,st. louis , MO
2005,D1,136.0,essex , NJ
2005,D1,13.0,mberland , NJ
2005,D1,16.0,ape may , NJ
2005,D1,66.0,amden , NJ
2005,D1,30.0,burlington , NJ
2005,D1,33.0,bergen , NJ
2005,D1,35.0,atlantic , NJ
2005,D1,14.0,strafford , NH
2005,D1,19.0,st. francois , MO
2005,D1,18.0,rockingham , NH
2005,D1,29.0,hillsborough , NH
2005,D1,10.0,grafton , NH
2005,D1,37.0,washoe , NV
2005,D1,10.0,nye , NV
2005,D1,276.0,lark , NV
2005,D1,15.0,douglas , NE
2005,D1,12.0,missoula , MT
2005,D1,37.0,st. louis ci, MO
2005,D1,17.0,merrimack , NH
2005,D1,13.0,iredell , NC
2005,D1,50.0,mecklenburg , NC
2005,D1,27.0,berks , PA
2006,D1,168.0,ahoga , OH
2006,D1,14.0,sumner , TN
2006,D1,10.0,anderson , TX
2006,D1,10.0,aransas , TX
2006,D1,10.0,bell , TX
2006,D1,135.0,bexar , TX
2006,D1,27.0,brazoria , TX
2006,D1,24.0,llin , TX
2006,D1,15.0,mal , TX
2006,D1,171.0,dallas , TX
2006,D1,25.0,denton , TX
2006,D1,22.0,ector , TX
2006,D1,59.0,el paso , TX
2006,D1,18.0,fort bend , TX
2006,D1,49.0,galveston , TX
2006,D1,11.0,grayson , TX
2006,D1,10.0,guadalupe , TX
2006,D1,348.0,harris , TX
2006,D1,10.0,hidalgo , TX
2006,D1,51.0,jefferson , TX
2006,D1,10.0,johnson , TX
2006,D1,12.0,liberty , TX
2006,D1,18.0,lubbock , TX
2006,D1,15.0,mclennan , TX
2006,D1,11.0,midland , TX
2006,D1,10.0,sullivan , TN
2006,D1,91.0,shelby , TN
2006,D1,15.0,rutherford , TN
2006,D1,15.0,roane , TN
2006,D1,93.0,providence , RI
2006,D1,25.0,aiken , SC
2006,D1,18.0,anderson , SC
2006,D1,12.0,berkeley , SC
2006,D1,27.0,harleston , SC
2006,D1,16.0,florence , SC
2006,D1,62.0,greenville , SC
2006,D1,33.0,horry , SC
2006,D1,29.0,lexington , SC
2006,D1,14.0,oconee , SC
2006,D1,25.0,pickens , SC
2006,D1,73.0,montgomery , TX
2006,D1,28.0,richland , SC
2006,D1,15.0,york , SC
2006,D1,13.0,anderson , TN
2006,D1,16.0,blount , TN
2006,D1,19.0,ampbell , TN
2006,D1,89.0,davidson , TN
2006,D1,10.0,franklin , TN
2006,D1,33.0,hamilton , TN
2006,D1,10.0,hawkins , TN
2006,D1,12.0,henry , TN
2006,D1,58.0,knox , TN
2006,D1,11.0,putnam , TN
2006,D1,55.0,spartanburg , SC
2006,D1,48.0,nueces , TX
2006,D1,34.0,orange , TX
2006,D1,13.0,polk , TX
2006,D1,14.0,kitsap , WA
2006,D1,68.0,pierce , WA
2006,D1,16.0,skagit , WA
2006,D1,86.0,snohomish , WA
2006,D1,85.0,spokane , WA
2006,D1,13.0,stevens , WA
2006,D1,20.0,thurston , WA
2006,D1,22.0,whatcom , WA
2006,D1,12.0,yakima , WA
2006,D1,28.0,abell , WV
2006,D1,36.0,kanawha , WV
2006,D1,216.0,king , WA
2006,D1,22.0,logan , WV
2006,D1,17.0,raleigh , WV
2006,D1,10.0,wood , WV
2006,D1,14.0,wyoming , WV
2006,D1,10.0,brown , WI
2006,D1,35.0,dane , WI
2006,D1,24.0,kenosha , WI
2006,D1,176.0,milwaukee , WI
2006,D1,20.0,racine , WI
2006,D1,20.0,rock , WI
2006,D1,18.0,waukesha , WI
2006,D1,11.0,winnebago , WI
2006,D1,16.0,mercer , WV
2006,D1,10.0,newport , RI
2006,D1,11.0,grant , WA
2006,D1,38.0,lark , WA
2006,D1,23.0,smith , TX
2006,D1,94.0,tarrant , TX
2006,D1,10.0,tom green , TX
2006,D1,78.0,travis , TX
2006,D1,19.0,wichita , TX
2006,D1,23.0,williamson , TX
2006,D1,34.0,salt lake , UT
2006,D1,14.0,utah , UT
2006,D1,15.0,hittenden , VT
2006,D1,13.0,hesterfield , VA
2006,D1,33.0,fairfax , VA
2006,D1,20.0,wlitz , WA
2006,D1,12.0,henry , VA
2006,D1,11.0,pulaski , VA
2006,D1,19.0,tazewell , VA
2006,D1,24.0,wise , VA
2006,D1,15.0,hesapeake ci, VA
2006,D1,17.0,newport news ci, VA
2006,D1,21.0,norfolk ci, VA
2006,D1,11.0,portsmouth ci, VA
2006,D1,25.0,richmond ci, VA
2006,D1,23.0,virginia beach ci, VA
2006,D1,16.0,benton , WA
2006,D1,15.0,lallam , WA
2006,D1,14.0,prince william , VA
2006,D1,17.0,kent , RI
2006,D1,28.0,york , PA
2006,D1,45.0,westmoreland , PA
2006,D1,16.0,aldwell , NC
2006,D1,18.0,abarrus , NC
2006,D1,20.0,burke , NC
2006,D1,22.0,buncombe , NC
2006,D1,17.0,brunswick , NC
2006,D1,10.0,alamance , NC
2006,D1,49.0,westchester , NY
2006,D1,14.0,sullivan , NY
2006,D1,141.0,suffolk , NY
2006,D1,10.0,rockland , NY
2006,D1,41.0,richmond , NY
2006,D1,17.0,atawba , NC
2006,D1,138.0,queens , NY
2006,D1,11.0,ontario , NY
2006,D1,27.0,onondaga , NY
2006,D1,179.0,new york , NY
2006,D1,114.0,nassau , NY
2006,D1,39.0,monroe , NY
2006,D1,227.0,kings , NY
2006,D1,15.0,erie , NY
2006,D1,20.0,dutchess , NY
2006,D1,176.0,bronx , NY
2006,D1,100.0,hamilton , OH
2006,D1,10.0,hardin , OH
2006,D1,31.0,orange , NY
2006,D1,11.0,leveland , NC
2006,D1,13.0,raven , NC
2006,D1,24.0,mberland , NC
2006,D1,31.0,lermont , OH
2006,D1,18.0,lark , OH
2006,D1,46.0,butler , OH
2006,D1,18.0,wilkes , NC
2006,D1,42.0,wake , NC
2006,D1,20.0,union , NC
2006,D1,13.0,surry , NC
2006,D1,16.0,rutherford , NC
2006,D1,20.0,rowan , NC
2006,D1,12.0,rockingham , NC
2006,D1,10.0,robeson , NC
2006,D1,15.0,randolph , NC
2006,D1,12.0,pitt , NC
2006,D1,15.0,onslow , NC
2006,D1,19.0,new hanover , NC
2006,D1,10.0,nash , NC
2006,D1,48.0,mecklenburg , NC
2006,D1,13.0,macon , NC
2006,D1,11.0,lincoln , NC
2006,D1,14.0,iredell , NC
2006,D1,38.0,guilford , NC
2006,D1,32.0,gaston , NC
2006,D1,36.0,forsyth , NC
2006,D1,21.0,durham , NC
2006,D1,21.0,greene , OH
2006,D1,14.0,jackson , OH
2006,D1,158.0,franklin , OH
2006,D1,11.0,jefferson , OH
2006,D1,14.0,licking , OH
2006,D1,17.0,beaver , PA
2006,D1,10.0,berks , PA
2006,D1,18.0,blair , PA
2006,D1,90.0,bucks , PA
2006,D1,13.0,butler , PA
2006,D1,29.0,ambria , PA
2006,D1,30.0,hester , PA
2006,D1,15.0,dauphin , PA
2006,D1,87.0,delaware , PA
2006,D1,19.0,erie , PA
2006,D1,15.0,fayette , PA
2006,D1,14.0,armstrong , PA
2006,D1,26.0,lackawanna , PA
2006,D1,12.0,lawrence , PA
2006,D1,25.0,lehigh , PA
2006,D1,33.0,luzerne , PA
2006,D1,11.0,mercer , PA
2006,D1,19.0,monroe , PA
2006,D1,94.0,montgomery , PA
2006,D1,15.0,northampton , PA
2006,D1,399.0,philadelphia , PA
2006,D1,21.0,schuylkill , PA
2006,D1,12.0,venango , PA
2006,D1,18.0,washington , PA
2006,D1,21.0,lancaster , PA
2006,D1,124.0,allegheny , PA
2006,D1,13.0,washington , OR
2006,D1,86.0,multnomah , OR
2006,D1,18.0,lorain , OH
2006,D1,44.0,lucas , OH
2006,D1,27.0,mahoning , OH
2006,D1,124.0,montgomery , OH
2006,D1,12.0,portage , OH
2006,D1,16.0,richland , OH
2006,D1,11.0,ross , OH
2006,D1,15.0,scioto , OH
2006,D1,25.0,stark , OH
2006,D1,53.0,summit , OH
2006,D1,30.0,trumbull , OH
2006,D1,17.0,warren , OH
2006,D1,10.0,wood , OH
2006,D1,12.0,herokee , OK
2006,D1,25.0,leveland , OK
2006,D1,18.0,reek , OK
2006,D1,75.0,oklahoma , OK
2006,D1,15.0,pottawatomie , OK
2006,D1,102.0,tulsa , OK
2006,D1,13.0,wagoner , OK
2006,D1,23.0,lackamas , OR
2006,D1,31.0,jackson , OR
2006,D1,29.0,lane , OR
2006,D1,10.0,linn , OR
2006,D1,23.0,marion , OR
2006,D1,28.0,lake , OH
2006,D1,28.0,davidson , NC
2006,D1,56.0,polk , FL
2006,D1,11.0,baldwin , AL
2006,D1,179.0,pinellas , FL
2006,D1,28.0,barnstable , MA
2006,D1,10.0,baltimore ci, MD
2006,D1,23.0,york , ME
2006,D1,27.0,penobscot , ME
2006,D1,19.0,kennebec , ME
2006,D1,18.0,mberland , ME
2006,D1,20.0,terrebonne parish, LA
2006,D1,24.0,tangipahoa parish, LA
2006,D1,64.0,st. tammany parish, LA
2006,D1,22.0,st. landry parish, LA
2006,D1,11.0,st. charles parish, LA
2006,D1,16.0,ouachita parish, LA
2006,D1,32.0,orleans parish, LA
2006,D1,109.0,essex , MA
2006,D1,25.0,livingston parish, LA
2006,D1,115.0,jefferson parish, LA
2006,D1,34.0,east baton rouge parish, LA
2006,D1,11.0,alcasieu parish, LA
2006,D1,28.0,addo parish, LA
2006,D1,10.0,bossier parish, LA
2006,D1,19.0,acadia parish, LA
2006,D1,11.0,whitley , KY
2006,D1,10.0,pulaski , KY
2006,D1,14.0,pike , KY
2006,D1,11.0,perry , KY
2006,D1,10.0,madison , KY
2006,D1,13.0,mccracken , KY
2006,D1,10.0,laurel , KY
2006,D1,11.0,knott , KY
2006,D1,35.0,lafayette parish, LA
2006,D1,82.0,jefferson , KY
2006,D1,53.0,hampden , MA
2006,D1,137.0,middlesex , MA
2006,D1,72.0,jackson , MO
2006,D1,15.0,howell , MO
2006,D1,44.0,greene , MO
2006,D1,17.0,boone , MO
2006,D1,21.0,pearl river , MS
2006,D1,37.0,jackson , MS
2006,D1,10.0,hinds , MS
2006,D1,42.0,harrison , MS
2006,D1,19.0,hancock , MS
2006,D1,11.0,desoto , MS
2006,D1,11.0,washington , MN
2006,D1,28.0,ramsey , MN
2006,D1,61.0,hennepin , MN
2006,D1,12.0,anoka , MN
2006,D1,15.0,hampshire , MA
2006,D1,295.0,wayne , MI
2006,D1,23.0,oakland , MI
2006,D1,15.0,muskegon , MI
2006,D1,13.0,monroe , MI
2006,D1,112.0,macomb , MI
2006,D1,16.0,livingston , MI
2006,D1,45.0,kent , MI
2006,D1,29.0,kalamazoo , MI
2006,D1,17.0,ingham , MI
2006,D1,22.0,alhoun , MI
2006,D1,21.0,berrien , MI
2006,D1,100.0,worcester , MA
2006,D1,143.0,suffolk , MA
2006,D1,58.0,plymouth , MA
2006,D1,67.0,norfolk , MA
2006,D1,16.0,st. clair , MI
2006,D1,36.0,jefferson , MO
2006,D1,10.0,henderson , KY
2006,D1,28.0,fayette , KY
2006,D1,59.0,dupage , IL
2006,D1,705.0,k , IL
2006,D1,12.0,kootenai , ID
2006,D1,32.0,ada , ID
2006,D1,48.0,honolulu , HI
2006,D1,12.0,whitfield , GA
2006,D1,10.0,rockdale , GA
2006,D1,23.0,richmond , GA
2006,D1,18.0,paulding , GA
2006,D1,17.0,henry , GA
2006,D1,12.0,hall , GA
2006,D1,32.0,gwinnett , GA
2006,D1,13.0,glynn , GA
2006,D1,75.0,fulton , GA
2006,D1,20.0,kane , IL
2006,D1,15.0,floyd , GA
2006,D1,29.0,dekalb , GA
2006,D1,49.0,bb , GA
2006,D1,18.0,layton , GA
2006,D1,12.0,herokee , GA
2006,D1,18.0,hatham , GA
2006,D1,10.0,atoosa , GA
2006,D1,14.0,arroll , GA
2006,D1,10.0,barrow , GA
2006,D1,16.0,walton , FL
2006,D1,59.0,volusia , FL
2006,D1,37.0,seminole , FL
2006,D1,76.0,sarasota , FL
2006,D1,28.0,santa rosa , FL
2006,D1,28.0,st. lucie , FL
2006,D1,14.0,douglas , GA
2006,D1,18.0,floyd , KY
2006,D1,52.0,lake , IL
2006,D1,18.0,mchenry , IL
2006,D1,12.0,daviess , KY
2006,D1,11.0,lark , KY
2006,D1,25.0,ampbell , KY
2006,D1,18.0,boone , KY
2006,D1,10.0,bell , KY
2006,D1,13.0,shawnee , KS
2006,D1,60.0,sedgwick , KS
2006,D1,23.0,johnson , KS
2006,D1,11.0,scott , IA
2006,D1,21.0,polk , IA
2006,D1,11.0,linn , IA
2006,D1,10.0,wabash , IN
2006,D1,20.0,vanderburgh , IN
2006,D1,14.0,st. joseph , IN
2006,D1,18.0,lasalle , IL
2006,D1,17.0,porter , IN
2006,D1,37.0,madison , IN
2006,D1,10.0,la porte , IN
2006,D1,17.0,lake , IN
2006,D1,11.0,howard , IN
2006,D1,13.0,henry , IN
2006,D1,10.0,floyd , IN
2006,D1,18.0,delaware , IN
2006,D1,10.0,lark , IN
2006,D1,19.0,allen , IN
2006,D1,38.0,winnebago , IL
2006,D1,45.0,will , IL
2006,D1,17.0,st. clair , IL
2006,D1,14.0,peoria , IL
2006,D1,30.0,madison , IL
2006,D1,22.0,marion , IN
2006,D1,34.0,st. charles , MO
2006,D1,98.0,bristol , MA
2006,D1,86.0,st. louis , MO
2006,D1,180.0,orange , CA
2006,D1,36.0,placer , CA
2006,D1,147.0,riverside , CA
2006,D1,163.0,sacramento , CA
2006,D1,41.0,san bernardino , CA
2006,D1,245.0,san diego , CA
2006,D1,127.0,san francisco , CA
2006,D1,72.0,san joaquin , CA
2006,D1,23.0,san luis obispo , CA
2006,D1,42.0,san mateo , CA
2006,D1,27.0,santa barbara , CA
2006,D1,73.0,santa clara , CA
2006,D1,30.0,santa cruz , CA
2006,D1,33.0,shasta , CA
2006,D1,10.0,nevada , CA
2006,D1,28.0,solano , CA
2006,D1,77.0,stanislaus , CA
2006,D1,47.0,tulare , CA
2006,D1,13.0,tuolumne , CA
2006,D1,70.0,ventura , CA
2006,D1,52.0,adams , CO
2006,D1,56.0,arapahoe , CO
2006,D1,29.0,boulder , CO
2006,D1,107.0,denver , CO
2006,D1,19.0,douglas , CO
2006,D1,46.0,el paso , CO
2006,D1,22.0,jefferson , CO
2006,D1,23.0,larimer , CO
2006,D1,12.0,pueblo , CO
2006,D1,85.0,fairfield , CT
2006,D1,37.0,sonoma , CA
2006,D1,89.0,hartford , CT
2006,D1,41.0,monterey , CA
2006,D1,11.0,madera , CA
2006,D1,13.0,hilton , AL
2006,D1,55.0,jefferson , AL
2006,D1,23.0,mobile , AL
2006,D1,12.0,montgomery , AL
2006,D1,12.0,morgan , AL
2006,D1,17.0,shelby , AL
2006,D1,22.0,tuscaloosa , AL
2006,D1,24.0,anchorage borough, AK
2006,D1,13.0,matanuska-susitna borough, AK
2006,D1,13.0,chise , AZ
2006,D1,400.0,maricopa , AZ
2006,D1,15.0,mohave , AZ
2006,D1,10.0,navajo , AZ
2006,D1,157.0,pima , AZ
2006,D1,13.0,mendocino , CA
2006,D1,17.0,pinal , AZ
2006,D1,10.0,yuma , AZ
2006,D1,10.0,benton , AR
2006,D1,10.0,raighead , AR
2006,D1,14.0,pulaski , AR
2006,D1,141.0,alameda , CA
2006,D1,46.0,butte , CA
2006,D1,58.0,ra costa , CA
2006,D1,25.0,el dorado , CA
2006,D1,87.0,fresno , CA
2006,D1,36.0,humboldt , CA
2006,D1,16.0,imperial , CA
2006,D1,108.0,kern , CA
2006,D1,15.0,lake , CA
2006,D1,16.0,st. francois , MO
2006,D1,17.0,yavapai , AZ
2006,D1,17.0,litchfield , CT
2006,D1,563.0,los angeles , CA
2006,D1,27.0,new london , CT
2006,D1,12.0,eddy , NM
2006,D1,26.0,dona ana , NM
2006,D1,16.0,haves , NM
2006,D1,142.0,bernalillo , NM
2006,D1,18.0,union , NJ
2006,D1,10.0,sussex , NJ
2006,D1,16.0,somerset , NJ
2006,D1,15.0,salem , NJ
